conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5727f3b-0dc9-4daf-84e0-d5789b33a6d9,ecología forestal,released,knowledge,cross-sector,tipos de ecosistemas de bosque | ecosistemas de bosque | ecología de bosques | tipos de ecosistemas forestales | ecosistemas forestales,"Los ecosistemas que existen en un bosque, desde las bacterias a los árboles y los tipos de suelo.",http://data.europa.eu/esco/isced-f/0521,ciencias del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72,diseñar un sistema de producción combinada de calor y electricidad,released,skill/competence,sector-specific,,"Estimar la demanda de calefacción y refrigeración del edificio y determinar la demanda de agua caliente sanitaria. Elaborar un esquema hidráulico que se integrará en la unidad de cogeneración con una temperatura de retorno garantizada y unos números de conmutación de encendido/apagado aceptables.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,diseñar sistemas o equipos eléctricos o electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5f77488-7561-475a-9888-decd2443d37a,formar al personal sobre gestión de residuos,released,skill/competence,sector-specific,preparar al personal para la gestión de residuos | formar al personal sobre gestión de residuos | instruir al personal sobre gestión de residuos,"Formar al personal de una instalación de gestión de residuos, o al personal de una organización responsable de estrategias de gestión de residuos, sobre las mejoras que pueden hacerse para reducir los residuos, aumentar la eficiencia del tratamiento de residuos y su eliminación, y garantizar el cumplimiento de la legislación en materia de residuos y medio ambiente.",http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488,gestionar residuos | instruir a otras personas | formar sobre procedimientos operativos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e65117b6-97e0-4f45-bd61-e581dcd6ec2a,seleccionar el embalaje adecuado para productos alimenticios,released,skill/competence,sector-specific,escoger el envase adecuado para productos alimenticios | elegir el embalaje adecuado para productos alimenticios | identificar el envase adecuado para productos alimenticios,"Elegir el embalaje apropiado para los productos alimenticios teniendo en cuenta el atractivo y la idoneidad del embalaje. Utilizar un embalaje adecuado para enviarlo de forma segura y a un coste razonable. Ser consciente de que los embalajes también pueden influir en las características del producto, como la forma, el peso o la solidez. Equilibrar diversos aspectos, como el coste, el atractivo y el cumplimiento de la normativa y la protección del medio ambiente.",http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47 | http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,"decidir | embalar, envasar y empaquetar objetos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e671c957-b998-49df-b630-7908806966f1,informar a los clientes sobre protección del medioambiente,released,skill/competence,cross-sector,,Proporcionar a los clientes información sobre el impacto que sus sistemas de calefacción tienen sobre el medio ambiente y en qué medida puede reducirse este impacto al mínimo mediante el tratamiento de los sistemas de manera respetuosa con el medio ambiente o utilizando sistemas respetuosos con el medio ambiente.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,asesorar a otras personas | aplicar medidas de protección del medioambiente | asesorar sobre cuestiones ambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e7c47c8c-7110-4c56-bca1-f56a2c3ed11b,medidas fitosanitarias,released,knowledge,sector-specific,controles fitosanitarios | preceptos fitosanitarios,"Las medidas relacionadas con el control de las enfermedades vegetales y cultivos, las plagas y los patógenos.",http://data.europa.eu/esco/isced-f/0511,biología
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e85cff6b-ee0e-4106-98f0-b57b39a2ea3f,ejecutar actividades de control de enfermedades y plagas,released,skill/competence,sector-specific,controlar enfermedades y plagas | manipular y almacenar plaguicidas,"Ejecutar actividades de lucha contra enfermedades y plagas utilizando métodos convencionales o biológicos, teniendo en cuenta el clima, el tipo de planta o cultivo,  la salud y la seguridad y la normativa medioambiental. Almacenar y manipular plaguicidas de conformidad con la recomendación y la legislación.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e979659d-d06e-4968-b4b2-ac51e379b552,diseñar estrategias operativas híbridas,released,skill/competence,occupation-specific,,"Diseñar estrategias operativas para sistemas de conducción híbridos, teniendo en cuenta los límites de la recuperación de energía y sus factores limitantes. Tener en cuenta los posibles beneficios vinculados a la transferencia de la carga y cómo dicha transferencia puede mejorar la gestión energética. Entender los problemas relacionados con el funcionamiento intermitente del motor de combustión interna.
   ",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,diseñar sistemas o equipos eléctricos o electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9d6ebab-13ad-45ce-a955-fc3f1e56add8,planificar medidas para salvaguardar zonas naturales protegidas,released,skill/competence,sector-specific,,"Planificar medidas de salvaguardia para zonas naturales que están protegidas por la ley, con el fin de reducir los efectos negativos del turismo o los riesgos naturales en las zonas designadas. Estas medidas incluyen actividades como controlar el uso de la tierra y los recursos naturales y realizar un seguimiento del flujo de visitantes.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9e57db9-a6ef-4e44-a33c-a022d7c4a17f,calidad ambiental en interiores,released,knowledge,sector-specific,,"Las consecuencias para la calidad ambiental en interiores de cada una de las decisiones adoptadas durante el proceso de diseño.
	",http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d | http://data.europa.eu/esco/isced-f/0712,prevención de la contaminación | tecnología de protección del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9ff446f-6a8a-4e35-a611-176508964be3,combustibles alternativos,released,knowledge,sector-specific,,"Combustibles o fuentes de energía que sirven, al menos en parte, como sucedáneo del suministro tradicional de energía al transporte, como el petróleo y las fuentes fósiles. Tienen potencial para contribuir a los esfuerzos de descarbonización y mejorar el comportamiento medioambiental de la economía y del sector del transporte.
	",http://data.europa.eu/esco/isced-f/0531 | http://data.europa.eu/esco/skill/279e8cb1-b704-41b3-a1c9-60f130e303b4,química | tipos de combustible
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eac55ce8-82f5-4ff0-bdff-64872d8c51ea,historia natural,released,knowledge,occupation-specific,,La historia de los organismos naturales y los ecosistemas.,http://data.europa.eu/esco/isced-f/0222 | http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268,historia y arqueología | historia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eadf0f36-cba0-4e68-8458-c91bc60b494d,cuidar árboles,released,skill/competence,sector-specific,curar árboles | plantar árboles | podar árboles | fertilizar árboles,"Plantar, fertilizar y podar árboles, arbustos y setos. Examinar los árboles para evaluar su estado y determinar el tratamiento. Trabajar para erradicar insectos, hongos y enfermedades perjudiciales para los árboles, ayudar en la quema prescrita y trabajar para prevenir la erosión.",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,cultivar terrenos y plantar cultivos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb65ce8e-61bf-49d1-99bb-cb699ba1005b,protección contra las radiaciones,released,knowledge,cross-sector,medidas preventivas contra radiaciones | radioprotección,Las medidas y procedimientos utilizados para proteger a las personas y al medio ambiente de los efectos nocivos de las radiaciones ionizantes.,http://data.europa.eu/esco/isced-f/0914,tecnología de diagnóstico y tratamiento médico
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec4de8aa-9ba4-412b-832d-93361210eae3,tecnología marina,released,knowledge,cross-sector,,"Tecnologías para el uso seguro, la explotación y la protección del medio marino y para la intervención en este.
	",http://data.europa.eu/esco/isced-f/0732,construcción e ingeniería civil
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec66a2f9-db12-4eec-936a-47632bfdccfb,llevar a cabo un estudio de viabilidad sobre una red inteligente,released,skill/competence,sector-specific,,"Analizar y evaluar la viabilidad de una red inteligente dentro del proyecto. Llevar a cabo un estudio estandarizado para determinar la contribución en términos de ahorro de energía, los costes y las limitaciones y realizar una investigación para apoyar el proceso de toma de decisiones. Estudiar los retos y las oportunidades que conlleva la aplicación de tecnologías inalámbricas para redes inteligentes.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analizar operaciones empresariales | ejecutar estudio de viabilidad
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec7fd241-e68f-4593-a42a-a12a9bd80cbc,componentes del calzado,released,knowledge,sector-specific,piezas del calzado | partes del calzado,"Los componentes del calzado para el empeine (parte superior, laterales, forros, refuerzos, punteras, etc.) y la base (suelas, tacones, plantillas, etc.). Preocupaciones ecológicas e importancia del reciclaje. Selección de materiales y componentes adecuados en función de su influencia en el estilo y características del calzado, las propiedades y la posibilidad de fabricación. Procedimientos y métodos en el tratamiento químico y mecánico de materiales de cuero y no de cuero.",http://data.europa.eu/esco/isced-f/0723,"productos textiles (ropa, calzado y artículos de cuero)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ecd368bc-6383-4a03-9b61-46e0a94750f7,informar sobre tecnologías de ahorro energético,released,skill/competence,sector-specific,,"Informar al administrador de las instalaciones o a figuras similares sobre los parámetros de seguimiento para que el sistema logre los objetivos de ahorro de energía previstos.
	",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,instruir a otras personas | enseñar y formar
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed8dbdd1-5b40-4eaf-adaf-3b1f6d16a37b,almacenamiento de residuos peligrosos,released,knowledge,cross-sector,,Los reglamentos y procedimientos en materia de custodia de materiales y sustancias que entrañan riesgos para la salud y la seguridad.,http://data.europa.eu/esco/isced-f/1021,saneamiento de la comunidad
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/edf0690f-629d-4674-a9df-45fd89413e85,evaluar el impacto ambiental del aprovechamiento de aguas subterráneas,released,skill/competence,sector-specific,observar el impacto ambiental de la extracción de aguas subterráneas | considerar las repercusiones ambientales del recurso a acuíferos | analizar el impacto ambiental de la captación de aguas subterráneas,Estimar el impacto ambiental de las actividades de extracción y gestión de aguas subterráneas.,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/101d63ee-bb22-4a7c-9e0a-c2716063696a,"evaluar el impacto ambiental | hacer seguimiento de condiciones medioambientales | pensar de manera crítica | realizar evaluaciones de salud, seguridad y medioambiente"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee02393d-27dd-438a-8879-b8088ce45e79,políticas medioambientales sobre las TIC,released,knowledge,occupation-specific,,"Las políticas internacionales y organizativas que abordan la evaluación del impacto medioambiental de las innovaciones y los desarrollos en el ámbito de las TIC, así como los métodos para reducir el impacto negativo y aplicar innovaciones en materia de TIC para ayudar al medio ambiente.",http://data.europa.eu/esco/isced-f/0611,uso de computadores
